K,C
41.4189,2.70829e-07
41.5781,2.68245e-07
41.7378,2.65686e-07
41.8982,2.63151e-07
42.0592,2.6064e-07
42.2208,2.58153e-07
42.383,2.5569e-07
42.5459,2.5325e-07
42.7094,2.50834e-07
42.8735,2.4844e-07
43.0382,2.4607e-07
43.2036,2.43722e-07
43.3696,2.41396e-07
43.5362,2.39093e-07
43.7035,2.36812e-07
43.8714,2.34552e-07
44.04,2.32314e-07
44.2092,2.30098e-07
44.379,2.27902e-07
44.5496,2.25728e-07
44.7207,2.23574e-07
44.8926,2.2144e-07
45.0651,2.19328e-07
45.2382,2.17235e-07
45.412,2.15162e-07
45.5865,2.13109e-07
45.7617,2.11076e-07
45.9375,2.09062e-07
46.114,2.07067e-07
46.2912,2.05091e-07
46.4691,2.03134e-07
46.6476,2.01196e-07
46.8269,1.99276e-07
47.0068,1.97375e-07
47.1874,1.95492e-07
47.3687,1.93626e-07
47.5507,1.91779e-07
47.7334,1.89949e-07
47.9168,1.88137e-07
48.1009,1.86342e-07
48.2857,1.84564e-07
48.4713,1.82802e-07
48.6575,1.81058e-07
48.8445,1.79331e-07
49.0322,1.7762e-07
49.2205,1.75925e-07
49.4097,1.74246e-07
49.5995,1.72584e-07
49.7901,1.70937e-07
49.9814,1.69306e-07
50.1734,1.6769e-07
50.3662,1.6609e-07
50.5598,1.64506e-07
50.754,1.62936e-07
50.949,1.61381e-07
51.1448,1.59842e-07
51.3413,1.58316e-07
51.5386,1.56806e-07
51.7366,1.5531e-07
51.9354,1.53828e-07
52.1349,1.5236e-07
52.3353,1.50906e-07
52.5364,1.49466e-07
52.7382,1.4804e-07
52.9409,1.46628e-07
53.1443,1.45229e-07
53.3485,1.43843e-07
53.5534,1.4247e-07
53.7592,1.41111e-07
53.9658,1.39765e-07
54.1731,1.38431e-07
54.3813,1.3711e-07
54.5902,1.35802e-07
54.8,1.34506e-07
55.0105,1.33223e-07
55.2219,1.31952e-07
55.4341,1.30693e-07
55.6471,1.29446e-07
55.8609,1.2821e-07
56.0755,1.26987e-07
56.291,1.25775e-07
56.5073,1.24575e-07
56.7244,1.23387e-07
56.9424,1.22209e-07
57.1611,1.21043e-07
57.3808,1.19888e-07
57.6012,1.18745e-07
57.8226,1.17611e-07
58.0447,1.16489e-07
58.2678,1.15378e-07
58.4917,1.14277e-07
58.7164,1.13187e-07
58.942,1.12107e-07
59.1685,1.11037e-07
59.3958,1.09977e-07
59.624,1.08928e-07
59.8531,1.07889e-07
60.0831,1.06859e-07
60.314,1.0584e-07
60.5457,1.0483e-07
60.7783,1.0383e-07
61.0119,1.02839e-07
61.2463,1.01858e-07
61.4816,1.00886e-07
61.7179,9.99231e-08
61.955,9.89697e-08
62.1931,9.80254e-08
62.432,9.70901e-08
62.6719,9.61637e-08
62.9127,9.52461e-08
63.1544,9.43373e-08
63.3971,9.34372e-08
63.6407,9.25457e-08
63.8852,9.16626e-08
64.1307,9.0788e-08
64.3771,8.99218e-08
64.6244,8.90638e-08
64.8728,8.8214e-08
65.122,8.73723e-08
65.3722,8.65386e-08
65.6234,8.57129e-08
65.8756,8.48951e-08
66.1287,8.4085e-08
66.3828,8.32827e-08
66.6378,8.24881e-08
66.8939,8.1701e-08
67.1509,8.09215e-08
67.4089,8.01493e-08
67.6679,7.93846e-08
67.9279,7.86271e-08
68.1889,7.78769e-08
68.4509,7.71338e-08
68.7139,7.63979e-08
68.978,7.56689e-08
69.243,7.49469e-08
69.509,7.42318e-08
69.7761,7.35235e-08
70.0442,7.2822e-08
70.3134,7.21271e-08
70.5835,7.14389e-08
70.8547,7.07573e-08
71.127,7.00822e-08
71.4003,6.94135e-08
71.6746,6.87512e-08
71.95,6.80952e-08
72.2265,6.74454e-08
72.504,6.68019e-08
72.7826,6.61645e-08
73.0622,6.55332e-08
73.3429,6.49079e-08
73.6247,6.42886e-08
73.9076,6.36752e-08
74.1916,6.30676e-08
74.4767,6.24658e-08
74.7628,6.18698e-08
75.0501,6.12795e-08
75.3385,6.06948e-08
75.6279,6.01156e-08
75.9185,5.95421e-08
76.2102,5.89739e-08
76.5031,5.84112e-08
76.797,5.78539e-08
77.0921,5.73019e-08
77.3883,5.67551e-08
77.6856,5.62136e-08
77.9841,5.56772e-08
78.2838,5.5146e-08
78.5846,5.46198e-08
78.8865,5.40986e-08
79.1896,5.35825e-08
79.4939,5.30712e-08
79.7993,5.25648e-08
80.1059,5.20633e-08
80.4137,5.15665e-08
80.7227,5.10745e-08
81.0329,5.05871e-08
81.3442,5.01045e-08
81.6568,4.96264e-08
81.9705,4.91529e-08
82.2855,4.86839e-08
82.6017,4.82194e-08
82.919,4.77593e-08
83.2376,4.73036e-08
83.5575,4.68522e-08
83.8785,4.64052e-08
84.2008,4.59624e-08
84.5243,4.55238e-08
84.8491,4.50895e-08
85.1751,4.46592e-08
85.5024,4.42331e-08
85.8309,4.38111e-08
86.1607,4.3393e-08
86.4918,4.2979e-08
86.8241,4.25689e-08
87.1577,4.21627e-08
87.4926,4.17605e-08
87.8288,4.1362e-08
88.1662,4.09673e-08
88.505,4.05764e-08
88.845,4.01893e-08
89.1864,3.98058e-08
89.5291,3.9426e-08
89.8731,3.90498e-08
90.2184,3.86772e-08
90.5651,3.83082e-08
90.913,3.79427e-08
91.2624,3.75806e-08
91.613,3.7222e-08
91.965,3.68669e-08
92.3184,3.65151e-08
92.6731,3.61667e-08
93.0292,3.58216e-08
93.3866,3.54798e-08
93.7455,3.51413e-08
94.1056,3.4806e-08
94.4672,3.44739e-08
94.8302,3.4145e-08
95.1946,3.38192e-08
95.5603,3.34965e-08
95.9275,3.31769e-08
96.2961,3.28603e-08
96.6661,3.25468e-08
97.0375,3.22362e-08
97.4104,3.19286e-08
97.7846,3.1624e-08
98.1604,3.13222e-08
98.5375,3.10234e-08
98.9161,3.07274e-08
99.2962,3.04342e-08
99.6777,3.01438e-08
100.061,2.98562e-08
100.445,2.95713e-08
100.831,2.92891e-08
101.219,2.90097e-08
101.607,2.87329e-08
101.998,2.84587e-08
102.39,2.81872e-08
102.783,2.79182e-08
103.178,2.76518e-08
103.575,2.7388e-08
103.973,2.71267e-08
104.372,2.68678e-08
104.773,2.66115e-08
105.176,2.63576e-08
105.58,2.61061e-08
105.985,2.5857e-08
106.393,2.56103e-08
106.801,2.53659e-08
107.212,2.51239e-08
107.624,2.48842e-08
108.037,2.46467e-08
108.452,2.44116e-08
108.869,2.41786e-08
109.287,2.39479e-08
109.707,2.37194e-08
110.129,2.34931e-08
110.552,2.32689e-08
110.977,2.30469e-08
111.403,2.2827e-08
111.831,2.26092e-08
112.261,2.23935e-08
112.692,2.21798e-08
113.125,2.19682e-08
113.56,2.17586e-08
113.996,2.1551e-08
114.434,2.13453e-08
114.874,2.11417e-08
115.315,2.09399e-08
115.758,2.07401e-08
116.203,2.05422e-08
116.65,2.03462e-08
117.098,2.01521e-08
117.548,1.99598e-08
117.999,1.97694e-08
118.453,1.95807e-08
118.908,1.93939e-08
119.365,1.92089e-08
119.824,1.90256e-08
120.284,1.8844e-08
120.746,1.86642e-08
121.21,1.84862e-08
121.676,1.83098e-08
122.143,1.81351e-08
122.613,1.7962e-08
123.084,1.77906e-08
123.557,1.76209e-08
124.031,1.74528e-08
124.508,1.72862e-08
124.986,1.71213e-08
125.467,1.69579e-08
125.949,1.67961e-08
126.433,1.66359e-08
126.918,1.64771e-08
127.406,1.63199e-08
127.896,1.61642e-08
128.387,1.601e-08
128.88,1.58572e-08
129.376,1.57059e-08
129.873,1.5556e-08
130.372,1.54076e-08
130.873,1.52606e-08
131.375,1.5115e-08
131.88,1.49708e-08
132.387,1.48279e-08
132.896,1.46865e-08
133.406,1.45463e-08
133.919,1.44075e-08
134.433,1.42701e-08
134.95,1.41339e-08
135.468,1.3999e-08
135.989,1.38655e-08
136.511,1.37332e-08
137.036,1.36021e-08
137.562,1.34723e-08
138.091,1.33438e-08
138.622,1.32165e-08
139.154,1.30904e-08
139.689,1.29655e-08
140.226,1.28418e-08
140.764,1.27192e-08
141.305,1.25979e-08
141.848,1.24777e-08
142.393,1.23586e-08
142.94,1.22407e-08
143.49,1.21239e-08
144.041,1.20082e-08
144.594,1.18936e-08
145.15,1.17801e-08
145.708,1.16677e-08
146.268,1.15564e-08
146.83,1.14462e-08
147.394,1.13369e-08
147.96,1.12288e-08
148.529,1.11216e-08
149.099,1.10155e-08
149.672,1.09104e-08
150.247,1.08063e-08
150.825,1.07032e-08
151.404,1.06011e-08
151.986,1.04999e-08
152.57,1.03997e-08
153.156,1.03005e-08
153.744,1.02022e-08
154.335,1.01049e-08
154.928,1.00085e-08
155.523,9.91296e-09
156.121,9.81837e-09
156.721,9.72469e-09
157.323,9.6319e-09
157.928,9.54e-09
158.534,9.44897e-09
159.144,9.35881e-09
159.755,9.26952e-09
160.369,9.18107e-09
160.985,9.09347e-09
161.604,9.0067e-09
162.225,8.92076e-09
162.848,8.83565e-09
163.474,8.75134e-09
164.102,8.66784e-09
164.732,8.58513e-09
165.365,8.50322e-09
166.001,8.42208e-09
166.638,8.34172e-09
167.279,8.26213e-09
167.921,8.1833e-09
168.567,8.10522e-09
169.214,8.02788e-09
169.864,7.95128e-09
170.517,7.87541e-09
171.172,7.80027e-09
171.83,7.72584e-09
172.49,7.65213e-09
173.153,7.57911e-09
173.818,7.5068e-09
174.486,7.43517e-09
175.157,7.36423e-09
175.83,7.29396e-09
176.505,7.22436e-09
177.183,7.15543e-09
177.864,7.08716e-09
178.548,7.01954e-09
179.234,6.95256e-09
179.922,6.88622e-09
180.614,6.82051e-09
181.308,6.75544e-09
182.004,6.69098e-09
182.704,6.62714e-09
183.406,6.5639e-09
184.11,6.50127e-09
184.818,6.43924e-09
185.528,6.3778e-09
186.241,6.31695e-09
186.956,6.25667e-09
187.675,6.19697e-09
188.396,6.13785e-09
189.12,6.07928e-09
189.846,6.02127e-09
190.576,5.96382e-09
191.308,5.90692e-09
192.043,5.85056e-09
192.781,5.79473e-09
193.522,5.73944e-09
194.265,5.68468e-09
195.012,5.63044e-09
195.761,5.57672e-09
196.513,5.5235e-09
197.268,5.4708e-09
198.026,5.4186e-09
198.787,5.3669e-09
199.551,5.31569e-09
200.318,5.26497e-09
201.087,5.21474e-09
201.86,5.16498e-09
202.635,5.1157e-09
203.414,5.06688e-09
204.196,5.01854e-09
204.98,4.97065e-09
205.768,4.92323e-09
206.558,4.87625e-09
207.352,4.82972e-09
208.149,4.78364e-09
208.949,4.738e-09
209.751,4.69279e-09
210.557,4.64801e-09
211.366,4.60366e-09
212.179,4.55974e-09
212.994,4.51623e-09
213.812,4.47314e-09
214.634,4.43046e-09
215.458,4.38818e-09
216.286,4.34631e-09
217.117,4.30484e-09
217.952,4.26377e-09
218.789,4.22309e-09
219.63,4.18279e-09
220.473,4.14288e-09
221.321,4.10335e-09
222.171,4.0642e-09
223.025,4.02542e-09
223.882,3.98701e-09
224.742,3.94897e-09
225.605,3.91129e-09
226.472,3.87397e-09
227.342,3.83701e-09
228.216,3.80039e-09
229.093,3.76413e-09
229.973,3.72822e-09
230.857,3.69264e-09
231.744,3.65741e-09
232.634,3.62251e-09
233.528,3.58795e-09
234.425,3.55371e-09
235.326,3.51981e-09
236.23,3.48622e-09
237.138,3.45296e-09
238.049,3.42001e-09
238.964,3.38738e-09
239.882,3.35506e-09
240.804,3.32304e-09
241.729,3.29134e-09
242.658,3.25993e-09
243.59,3.22883e-09
244.526,3.19802e-09
245.465,3.16751e-09
246.409,3.13728e-09
247.355,3.10735e-09
248.306,3.0777e-09
249.26,3.04833e-09
250.218,3.01925e-09
251.179,2.99044e-09
252.144,2.96191e-09
253.113,2.93364e-09
254.085,2.90565e-09
255.062,2.87793e-09
256.042,2.85047e-09
257.026,2.82327e-09
258.013,2.79633e-09
259.004,2.76965e-09
260,2.74322e-09
260.999,2.71705e-09
262.002,2.69112e-09
263.008,2.66545e-09
264.019,2.64001e-09
265.033,2.61482e-09
266.052,2.58987e-09
267.074,2.56516e-09
268.1,2.54069e-09
269.13,2.51645e-09
270.164,2.49243e-09
271.202,2.46865e-09
272.244,2.4451e-09
273.29,2.42177e-09
274.34,2.39866e-09
275.395,2.37577e-09
276.453,2.35311e-09
277.515,2.33065e-09
278.581,2.30841e-09
279.652,2.28639e-09
280.726,2.26457e-09
281.805,2.24297e-09
282.888,2.22156e-09
283.974,2.20037e-09
285.066,2.17937e-09
286.161,2.15858e-09
287.26,2.13798e-09
288.364,2.11758e-09
289.472,2.09738e-09
290.584,2.07736e-09
291.701,2.05754e-09
292.822,2.03791e-09
293.947,2.01847e-09
295.076,1.99921e-09
296.21,1.98013e-09
297.348,1.96124e-09
298.491,1.94252e-09
299.638,1.92399e-09
300.789,1.90563e-09
301.945,1.88745e-09
303.105,1.86944e-09
304.269,1.8516e-09
305.438,1.83393e-09
306.612,1.81644e-09
307.79,1.7991e-09
308.973,1.78194e-09
310.16,1.76494e-09
311.352,1.7481e-09
312.548,1.73142e-09
313.749,1.7149e-09
314.954,1.69853e-09
316.165,1.68233e-09
317.379,1.66627e-09
318.599,1.65038e-09
319.823,1.63463e-09
321.052,1.61903e-09
322.285,1.60358e-09
323.524,1.58828e-09
324.767,1.57313e-09
326.015,1.55812e-09
327.267,1.54325e-09
328.525,1.52853e-09
329.787,1.51394e-09
331.054,1.4995e-09
332.326,1.48519e-09
333.603,1.47102e-09
334.885,1.45698e-09
336.172,1.44308e-09
337.463,1.42931e-09
338.76,1.41567e-09
340.062,1.40216e-09
341.368,1.38879e-09
342.68,1.37553e-09
343.997,1.36241e-09
345.318,1.34941e-09
346.645,1.33653e-09
347.977,1.32378e-09
349.314,1.31115e-09
350.656,1.29864e-09
352.004,1.28625e-09
353.356,1.27398e-09
354.714,1.26182e-09
356.077,1.24978e-09
357.445,1.23786e-09
358.818,1.22605e-09
360.197,1.21435e-09
361.581,1.20276e-09
362.97,1.19128e-09
364.365,1.17992e-09
365.765,1.16866e-09
367.17,1.15751e-09
368.581,1.14646e-09
369.997,1.13552e-09
371.419,1.12469e-09
372.846,1.11396e-09
374.279,1.10333e-09
375.717,1.0928e-09
377.16,1.08238e-09
378.61,1.07205e-09
380.064,1.06182e-09
381.525,1.05169e-09
382.991,1.04165e-09
384.462,1.03171e-09
385.939,1.02187e-09
387.422,1.01212e-09
388.911,1.00246e-09
390.405,9.92897e-10
391.905,9.83423e-10
393.411,9.7404e-10
394.923,9.64746e-10
396.44,9.55541e-10
397.963,9.46423e-10
399.492,9.37393e-10
401.027,9.28449e-10
402.568,9.1959e-10
404.115,9.10816e-10
405.668,9.02125e-10
407.227,8.93517e-10
408.791,8.84992e-10
410.362,8.76548e-10
411.939,8.68184e-10
413.522,8.599e-10
415.11,8.51695e-10
416.705,8.43569e-10
418.306,8.3552e-10
419.914,8.27548e-10
421.527,8.19652e-10
423.147,8.11831e-10
424.773,8.04085e-10
426.405,7.96412e-10
428.043,7.88813e-10
429.688,7.81287e-10
431.339,7.73832e-10
432.996,7.66449e-10
434.66,7.59135e-10
436.33,7.51892e-10
438.007,7.44718e-10
439.689,7.37612e-10
441.379,7.30574e-10
443.075,7.23603e-10
444.777,7.16699e-10
446.486,7.09861e-10
448.202,7.03087e-10
449.924,6.96379e-10
451.653,6.89734e-10
453.388,6.83153e-10
455.13,6.76635e-10
456.879,6.70179e-10
458.634,6.63784e-10
460.397,6.57451e-10
462.166,6.51177e-10
463.941,6.44964e-10
465.724,6.3881e-10
467.513,6.32715e-10
469.31,6.26678e-10
471.113,6.20698e-10
472.923,6.14776e-10
474.74,6.0891e-10
476.564,6.031e-10
478.395,5.97346e-10
480.234,5.91646e-10
482.079,5.86001e-10
483.931,5.80409e-10
485.791,5.74871e-10
487.657,5.69386e-10
489.531,5.63953e-10
491.412,5.58572e-10
493.3,5.53243e-10
495.195,5.47964e-10
497.098,5.42735e-10
499.008,5.37557e-10
500.925,5.32428e-10
502.85,5.27348e-10
504.782,5.22316e-10
506.722,5.17332e-10
508.669,5.12396e-10
510.623,5.07507e-10
512.585,5.02664e-10
514.555,4.97868e-10
516.532,4.93118e-10
518.516,4.88413e-10
520.509,4.83752e-10
522.509,4.79137e-10
524.516,4.74565e-10
526.532,4.70037e-10
528.555,4.65552e-10
530.586,4.6111e-10
532.624,4.5671e-10
534.671,4.52352e-10
536.725,4.48036e-10
538.787,4.43761e-10
540.858,4.39527e-10
542.936,4.35333e-10
545.022,4.3118e-10
547.116,4.27066e-10
549.218,4.22991e-10
551.329,4.18955e-10
553.447,4.14957e-10
555.573,4.10998e-10
557.708,4.07076e-10
559.851,4.03192e-10
562.002,3.99345e-10
564.162,3.95535e-10
566.329,3.91761e-10
568.505,3.88023e-10
570.69,3.8432e-10
572.882,3.80653e-10
575.084,3.77021e-10
577.293,3.73424e-10
579.511,3.69861e-10
581.738,3.66332e-10
583.973,3.62836e-10
586.217,3.59374e-10
588.47,3.55945e-10
590.731,3.52549e-10
593,3.49185e-10
595.279,3.45853e-10
597.566,3.42553e-10
599.862,3.39285e-10
602.167,3.36048e-10
604.481,3.32841e-10
606.803,3.29665e-10
609.135,3.2652e-10
611.475,3.23404e-10
613.825,3.20319e-10
616.183,3.17262e-10
618.551,3.14235e-10
620.928,3.11237e-10
623.313,3.08267e-10
625.708,3.05326e-10
628.113,3.02412e-10
630.526,2.99527e-10
632.949,2.96669e-10
635.381,2.93838e-10
637.822,2.91035e-10
640.273,2.88258e-10
642.733,2.85507e-10
645.202,2.82783e-10
647.681,2.80085e-10
650.17,2.77412e-10
652.668,2.74765e-10
655.176,2.72144e-10
657.693,2.69547e-10
660.22,2.66975e-10
662.757,2.64428e-10
665.304,2.61905e-10
667.86,2.59406e-10
670.426,2.56931e-10
673.002,2.54479e-10
675.588,2.52051e-10
678.184,2.49646e-10
680.79,2.47264e-10
683.405,2.44905e-10
686.031,2.42568e-10
688.667,2.40254e-10
691.313,2.37961e-10
693.97,2.35691e-10
696.636,2.33442e-10
699.313,2.31214e-10
702,2.29008e-10
704.697,2.26823e-10
707.405,2.24659e-10
710.123,2.22515e-10
712.851,2.20392e-10
715.59,2.18289e-10
718.34,2.16206e-10
721.1,2.14143e-10
723.871,2.121e-10
726.652,2.10076e-10
729.444,2.08072e-10
732.247,2.06087e-10
735.06,2.0412e-10
737.884,2.02173e-10
740.72,2.00244e-10
743.566,1.98333e-10
746.423,1.96441e-10
749.291,1.94566e-10
752.17,1.9271e-10
755.06,1.90871e-10
757.961,1.8905e-10
760.873,1.87246e-10
763.797,1.85459e-10
766.732,1.8369e-10
769.678,1.81937e-10
772.635,1.80201e-10
775.604,1.78482e-10
778.584,1.76779e-10
781.575,1.75092e-10
784.578,1.73421e-10
787.593,1.71767e-10
790.619,1.70128e-10
793.657,1.68504e-10
796.706,1.66897e-10
799.768,1.65304e-10
802.841,1.63727e-10
805.925,1.62165e-10
809.022,1.60617e-10
812.131,1.59085e-10
815.251,1.57567e-10
818.383,1.56063e-10
821.528,1.54574e-10
824.685,1.53099e-10
827.853,1.51639e-10
831.034,1.50192e-10
834.227,1.48759e-10
837.433,1.47339e-10
840.65,1.45933e-10
843.88,1.44541e-10
847.123,1.43162e-10
850.378,1.41796e-10
853.645,1.40443e-10
856.925,1.39103e-10
860.218,1.37776e-10
863.523,1.36461e-10
866.841,1.35159e-10
870.171,1.33869e-10
873.515,1.32592e-10
876.871,1.31327e-10
880.24,1.30074e-10
883.623,1.28833e-10
887.018,1.27603e-10
890.426,1.26386e-10
893.847,1.2518e-10
897.282,1.23986e-10
900.729,1.22803e-10
904.19,1.21631e-10
907.664,1.2047e-10
911.152,1.19321e-10
914.653,1.18182e-10
918.167,1.17055e-10
921.695,1.15938e-10
925.237,1.14832e-10
928.792,1.13736e-10
932.36,1.12651e-10
935.943,1.11576e-10
939.539,1.10511e-10
943.149,1.09457e-10
946.773,1.08412e-10
950.411,1.07378e-10
954.062,1.06353e-10
957.728,1.05339e-10
961.408,1.04334e-10
965.102,1.03338e-10
968.81,1.02352e-10
972.533,1.01375e-10
976.27,1.00408e-10
980.021,9.94501e-11
983.786,9.85012e-11
987.566,9.75613e-11
991.361,9.66304e-11
995.17,9.57084e-11
998.994,9.47952e-11
1002.83,9.38907e-11
1006.69,9.29948e-11
1010.55,9.21075e-11
1014.44,9.12287e-11
1018.33,9.03582e-11
1022.25,8.94961e-11
1026.17,8.86421e-11
1030.12,8.77963e-11
1034.08,8.69586e-11
1038.05,8.61289e-11
1042.04,8.53071e-11
1046.04,8.44931e-11
1050.06,8.36869e-11
1054.09,8.28884e-11
1058.15,8.20975e-11
1062.21,8.13142e-11
1066.29,8.05383e-11
1070.39,7.97699e-11
1074.5,7.90087e-11
1078.63,7.82549e-11
1082.78,7.75082e-11
1086.94,7.67687e-11
1091.11,7.60362e-11
1095.3,7.53107e-11
1099.51,7.45921e-11
1103.74,7.38804e-11
1107.98,7.31754e-11
1112.24,7.24772e-11
1116.51,7.17857e-11
1120.8,7.11007e-11
1125.11,7.04223e-11
1129.43,6.97504e-11
1133.77,6.90848e-11
1138.12,6.84257e-11
1142.5,6.77728e-11
1146.89,6.71261e-11
1151.29,6.64856e-11
1155.72,6.58512e-11
1160.16,6.52229e-11
1164.62,6.46006e-11
1169.09,6.39842e-11
1173.58,6.33737e-11
1178.09,6.2769e-11
1182.62,6.21701e-11
1187.16,6.15769e-11
1191.72,6.09894e-11
1196.3,6.04074e-11
1200.9,5.9831e-11
1205.51,5.92602e-11
1210.15,5.86947e-11
1214.8,5.81347e-11
1219.46,5.758e-11
1224.15,5.70306e-11
1228.85,5.64864e-11
1233.57,5.59475e-11
1238.31,5.54136e-11
1243.07,5.48849e-11
1247.85,5.43612e-11
1252.64,5.38425e-11
1257.46,5.33288e-11
1262.29,5.28199e-11
1267.14,5.23159e-11
1272.01,5.18168e-11
1276.89,5.13224e-11
1281.8,5.08327e-11
1286.72,5.03476e-11
1291.67,4.98672e-11
1296.63,4.93914e-11
1301.61,4.89202e-11
1306.62,4.84534e-11
1311.64,4.79911e-11
1316.68,4.75332e-11
1321.73,4.70796e-11
1326.81,4.66304e-11
1331.91,4.61855e-11
1337.03,4.57448e-11
1342.17,4.53083e-11
1347.32,4.4876e-11
1352.5,4.44478e-11
1357.7,4.40237e-11
1362.91,4.36037e-11
1368.15,4.31876e-11
1373.41,4.27755e-11
1378.68,4.23674e-11
1383.98,4.19631e-11
1389.3,4.15627e-11
1394.64,4.11662e-11
1400,4.07734e-11
1405.37,4.03843e-11
1410.77,3.9999e-11
1416.2,3.96174e-11
1421.64,3.92393e-11
1427.1,3.88649e-11
1432.58,3.84941e-11
1438.09,3.81268e-11
1443.61,3.7763e-11
1449.16,3.74027e-11
1454.73,3.70458e-11
1460.32,3.66923e-11
1465.93,3.63422e-11
1471.56,3.59955e-11
1477.21,3.5652e-11
1482.89,3.53119e-11
1488.59,3.49749e-11
1494.31,3.46412e-11
1500.05,3.43107e-11
1505.81,3.39833e-11
1511.6,3.3659e-11
1517.41,3.33379e-11
1523.24,3.30198e-11
1529.09,3.27047e-11
1534.97,3.23927e-11
1540.86,3.20836e-11
1546.78,3.17775e-11
1552.73,3.14743e-11
1558.69,3.11739e-11
1564.68,3.08765e-11
1570.69,3.05819e-11
1576.73,3.02901e-11
1582.79,3.00011e-11
1588.87,2.97148e-11
1594.97,2.94313e-11
1601.1,2.91505e-11
1607.25,2.88723e-11
1613.43,2.85968e-11
1619.63,2.8324e-11
1625.85,2.80537e-11
1632.1,2.77861e-11
1638.37,2.75209e-11
1644.67,2.72583e-11
1650.98,2.69982e-11
1657.33,2.67406e-11
1663.7,2.64855e-11
1670.09,2.62328e-11
1676.51,2.59825e-11
1682.95,2.57346e-11
1689.41,2.5489e-11
1695.91,2.52458e-11
1702.42,2.50049e-11
1708.96,2.47663e-11
1715.53,2.453e-11
1722.12,2.4296e-11
1728.74,2.40642e-11
1735.38,2.38345e-11
1742.05,2.36071e-11
1748.74,2.33819e-11
1755.46,2.31588e-11
1762.21,2.29378e-11
1768.98,2.27189e-11
1775.77,2.25022e-11
1782.6,2.22875e-11
1789.45,2.20748e-11
1796.32,2.18642e-11
1803.22,2.16556e-11
1810.15,2.14489e-11
1817.11,2.12443e-11
1824.09,2.10416e-11
1831.1,2.08408e-11
1838.13,2.06419e-11
1845.2,2.0445e-11
1852.29,2.02499e-11
1859.4,2.00567e-11
1866.55,1.98653e-11
1873.72,1.96758e-11
1880.92,1.9488e-11
1888.15,1.93021e-11
1895.4,1.91179e-11
1902.68,1.89355e-11
1909.99,1.87548e-11
1917.33,1.85759e-11
1924.7,1.83986e-11
1932.1,1.82231e-11
1939.52,1.80492e-11
1946.97,1.7877e-11
1954.45,1.77064e-11
1961.96,1.75375e-11
1969.5,1.73701e-11
1977.07,1.72044e-11
1984.66,1.70402e-11
1992.29,1.68777e-11
1999.94,1.67166e-11
2007.63,1.65571e-11
2015.34,1.63991e-11
2023.09,1.62427e-11
2030.86,1.60877e-11
2038.66,1.59342e-11
2046.5,1.57821e-11
2054.36,1.56316e-11
2062.25,1.54824e-11
2070.18,1.53347e-11
2078.13,1.51884e-11
2086.12,1.50434e-11
2094.13,1.48999e-11
2102.18,1.47577e-11
2110.26,1.46169e-11
2118.36,1.44775e-11
2126.5,1.43393e-11
2134.67,1.42025e-11
2142.88,1.4067e-11
2151.11,1.39328e-11
2159.37,1.37998e-11
2167.67,1.36681e-11
2176,1.35377e-11
2184.36,1.34086e-11
2192.75,1.32806e-11
2201.18,1.31539e-11
2209.64,1.30284e-11
2218.13,1.29041e-11
2226.65,1.2781e-11
2235.21,1.2659e-11
2243.79,1.25382e-11
2252.42,1.24186e-11
2261.07,1.23001e-11
2269.76,1.21827e-11
2278.48,1.20665e-11
2287.23,1.19514e-11
2296.02,1.18373e-11
2304.84,1.17244e-11
2313.7,1.16125e-11
2322.59,1.15017e-11
2331.51,1.1392e-11
2340.47,1.12833e-11
2349.46,1.11756e-11
2358.49,1.1069e-11
2367.55,1.09634e-11
2376.65,1.08587e-11
2385.78,1.07551e-11
2394.95,1.06525e-11
2404.15,1.05509e-11
2413.39,1.04502e-11
2422.66,1.03505e-11
2431.97,1.02517e-11
2441.32,1.01539e-11
2450.7,1.0057e-11
2460.11,9.96107e-12
2469.56,9.86603e-12
2479.05,9.77189e-12
2488.58,9.67865e-12
2498.14,9.5863e-12
2507.74,9.49483e-12
2517.37,9.40424e-12
2527.05,9.3145e-12
2536.76,9.22563e-12
2546.5,9.1376e-12
2556.29,9.05042e-12
2566.11,8.96406e-12
2575.97,8.87853e-12
2585.87,8.79381e-12
2595.8,8.70991e-12
2605.78,8.6268e-12
2615.79,8.54449e-12
2625.84,8.46296e-12
2635.93,8.38221e-12
2646.06,8.30223e-12
2656.23,8.22301e-12
2666.43,8.14455e-12
2676.68,8.06684e-12
2686.96,7.98987e-12
2697.29,7.91364e-12
2707.65,7.83813e-12
2718.05,7.76334e-12
2728.5,7.68927e-12
2738.98,7.6159e-12
2749.5,7.54323e-12
2760.07,7.47126e-12
2770.67,7.39997e-12
2781.32,7.32936e-12
2792.01,7.25943e-12
2802.73,7.19016e-12
2813.5,7.12156e-12
2824.31,7.0536e-12
2835.17,6.9863e-12
2846.06,6.91964e-12
2856.99,6.85362e-12
2867.97,6.78822e-12
2878.99,6.72345e-12
2890.05,6.6593e-12
2901.16,6.59576e-12
2912.3,6.53283e-12
2923.49,6.47049e-12
2934.73,6.40875e-12
2946,6.34761e-12
2957.32,6.28704e-12
2968.69,6.22705e-12
2980.09,6.16764e-12
2991.54,6.10879e-12
3003.04,6.0505e-12
3014.58,5.99277e-12
3026.16,5.93559e-12
3037.79,5.87895e-12
3049.46,5.82286e-12
3061.18,5.7673e-12
3072.94,5.71227e-12
3084.75,5.65777e-12
3096.6,5.60378e-12
